main_category_name,sub_category_name,ranking,title,ori_price,dis_price,discount_percent
가구/침구,ALL,47,[아라홈]코잠배개 경추 메모리폼 낮은 숙면 기능성 목이편한,33000,33000,0
가구/침구,ALL,48,[르헤브]여름이불 / 이불베개세트 / 침대 패드 /시어서커/리플,29900,29900,69
가구/침구,ALL,49,[이블랑]시어서커 인견 피그먼트 침대고정패드 SS/Q/K/패밀리,19900,19900,67
가구/침구,ALL,50,무더운 여름엔 시어서커 여름이불 패드 베개 이불세트,29900,29900,12
가구/침구,ALL,51,[아이르]아이르 무봉제 고주파 SSQ균일가 스프레드 패드겸이불,19900,19900,66
가구/침구,ALL,52,[르헤브]1+1시원한 여름베개커버/사계절 베개커버/50x70/40x60,6900,6900,70
가구/침구,ALL,53,[비트백]액자형 DIY 보석십자수 명화그리기 비즈 그림 큐빅,21700,21700,0
가구/침구,ALL,54,아이스 시어서커 프릴 차렵이불 패드 침구 풀세트(퀸),44900,44900,0
가구/침구,ALL,55,[아망떼]호텔식 베개커버 1+1 2장,9900,9900,69
가구/침구,ALL,56,뷰하우스 4계절 암막커튼1+1(2장),14670,14670,68
가구/침구,ALL,57,1+1 에코 항균 프링글 베개커버 40x60,6900,6900,70
가구/침구,ALL,58,메르시앤코 데일리 캔들워머 램프 무드등 조명,29900,29900,50
가구/침구,ALL,59,{클릭} 여름이불세트 이불+패드+베개커버 풀세트,44370,44370,1
가구/침구,ALL,60,[까르데코]2장세트 솔리드/패턴 암막커튼 창문 거실 여름 커텐,17900,17900,59
가구/침구,ALL,61,풍기인견 시어서커 뱀부 여름이불 이불세트/침구세트,34900,34900,30
가구/침구,ALL,62,부드럽고 포근한 밀림방지 누빔 침대패드 토퍼 요매트,13900,13900,69
가구/침구,ALL,63,로얄침대자리/ 마작자리 대자리 대나무자리 돗자리,22040,22040,51
가구/침구,ALL,64,led 방등 거실등 등 기구 리모컨 LT 스마트 50W_삼성칩,24900,24900,44
가구/침구,ALL,65,[아망떼]부드러운 60수 순면 아사 피그먼트 이불겸패드,21900,21900,66
가구/침구,ALL,66,아원 국산 LG 쿨젤 프리미엄 여름 냉 쿨매트,29600,29600,0
가구/침구,ALL,67,[에이블루]NEW 커블체어 와이더 바른자세 허리 교정의자 JJ,35920,35920,1
가구/침구,ALL,68,[한샘]디퍼 메모리폼 접이식 토퍼 매트리스 SS 슈퍼싱글,100900,100900,0
가구/침구,ALL,69,[코쉬]시어서커 여름이불+패드+베개커버 세트,14900,14900,69
가구/침구,ALL,70,(리뷰이벤트)코지센스 밴드형 침대 방수커버,17550,17550,41
가구/침구,ALL,71,(현대백화점)[현대백화점][[쁘띠엘린] 밀로앤개비 아기 쿨 인견 여름이불 M/ 블랭킷- 디자인선택,26530,26530,14
가구/침구,ALL,72,[한샘]노뜨컴포트 포켓스프링 매트리스 SS 슈퍼싱글,153900,153900,17
가구/침구,ALL,73,순면 모달 먼지없는 차렵이불세트 침구세트,33900,33900,65
가구/침구,ALL,74,[르헤브]먼지없는 사계절이불/차렵이불/이불세트/이불 패드,36900,36900,70
가구/침구,ALL,75,[삼성전자]LED스탠드 공부스탠드 독서등 조명 SI-GM9C10A2A2D/OD,68140,68140,13
가구/침구,ALL,76,[포근포그미]수퍼싱글_이불겸패드_구름(115x200cm) (1번~15번)칼라,20610,20610,10
가구/침구,ALL,77,[아라크네]암막방염 롤스크린 블라인드/브라인드/커튼커텐/거실,9270,9270,15
가구/침구,ALL,78,기능성 통풍방석 로얄퍼플 방석 꼬리뼈 허니콤 쿨방석,13720,13720,23
가구/침구,ALL,79,리빙숲 각도조절 브리즈 사무실 발받침대/다리받침대,21410,21410,14
가구/침구,ALL,80,[양키캔들]양키캔들 라지자 623g(정품)/베스트향,21460,21460,1
가구/침구,ALL,81,효재 자수 광목 워싱스프레드세트 Q,119000,119000,0
가구/침구,ALL,82,[쉬즈홈]시원한 순면 여름이불/베개세트/패드세트/이불/베개,36900,36900,19
가구/침구,ALL,83,[쁘리엘르]발매트 주방매트 욕실 현관 거실 순면 자카드,8900,8900,69
가구/침구,ALL,84,[꼼띠아]LG 정품 쿨젤 아이스 냉 쿨매트 특대형매트+베개 2p,38810,38810,1
가구/침구,ALL,85,[카이르]LG 정품 쿨젤 아이스 여름 쿨매트 특대형매트+베개 2p,39010,39010,1
가구/침구,ALL,86,[쁘리엘르]홑겹 매트리스커버/인견 패드/엠보 패드,12900,12900,70
가구/침구,ALL,87,국산 르미에 630g 라지자캔들 42종 6+1 행사 캔들워머,12900,12900,0
가구/침구,ALL,88,시원한 시어서커 패드 여름패드 미끄럼방지패드,18530,18530,1
가구/침구,ALL,89,1+1사계절 여름 시어서커 베개커버/베게 커버 배게 솜,6900,6900,30
가구/침구,ALL,90,[아이르]아이르 봄 여름 시어서커 패드 카페트 거실매트 러그,24900,24900,66
가구/침구,ALL,91,베네베딩 진드기차단 방수 매트리스커버 패드,11900,11900,69
가구/침구,ALL,92,[르헤브]먼지없는 토퍼형 매트리스 커버/매트커버/침대커버,39900,39900,59
가구/침구,ALL,93,[아르페지오]여름 홑이불 침구 시어서커/리플/인견,14900,14900,68
가구/침구,ALL,94,[러그마켓]리플 지지미 시어서커 여름러그 물세탁 거실카페트,21130,21130,69
가구/침구,ALL,95,시그니처 브라운 위드모먼트 500ml 대용량 디퓨저 1+1,13150,13150,1
가구/침구,ALL,96,리앤룸 2장/4장세트/린넨룩암막거튼/아일렛형,49900,49900,0
가구/침구,ALL,97,{여름이불세트}여름이불+패드+베게커버,44320,44320,1
가구/침구,ALL,98,2021년 신상 시원한 지펠 여름 쿨매트 중형 특대형,17900,17900,44
가구/침구,ALL,99,[아망떼]시원하고 폭신한 시어서커 리플 토퍼,28900,28900,63
가구/침구,ALL,100,[이블랑]I자. U자형. 원형 바디필로우/삼각쿠션,17000,17000,69
생활/주방/건강,ALL,1,[좋은느낌]매직쿠션 슬림 날개 수퍼롱 10매x2팩/생리대 /증정,10900,10900,0
생활/주방/건강,ALL,2,[센스(물티슈)]센스물티슈 악어 캡형 100매 10팩+10팩,13500,13500,66
생활/주방/건강,ALL,3,[애경트리오]주방세제 트리오 베이킹소다 담은 1.2Lx5개+수세미)),10000,10000,50
생활/주방/건강,ALL,4,[라네이처]시그니처 울트라 날개 중형 12매X3개/생리대 /증정,15190,15190,2
생활/주방/건강,ALL,5,[Aura]아우라 건조기용 드라이시트 만다린 120매,15900,15900,23
생활/주방/건강,ALL,6,42cm 대형 나비 30cm 초대형 푸시팝 팝잇 말랑이 세트,17630,17630,0
생활/주방/건강,ALL,7,[블랑슈]블랑슈 저자극 시그니처 아기물티슈 캡형 100매 10팩,10900,10900,66
생활/주방/건강,ALL,8,[크리넥스]크리넥스 실크소프트 180매X6입 X 2팩/곽티슈,15900,15900,41
생활/주방/건강,ALL,9,[좋은느낌]유기농 린넨블렌딩 맥시 날개 중형 14X3/생리대 /증정,15000,15000,59
생활/주방/건강,ALL,10,[디얼리빙]304스테인리스 후추 소금 깨 그라인더 2P,13710,13710,1
생활/주방/건강,ALL,11,[홈스타]홈스타 뿌리는 곰팡이싹 500mlX4 +1L증정,10900,10900,39
생활/주방/건강,ALL,12,[유한락스]유한락스 new 욕실청소 500mlx4개 +락스 500ml 증정,11900,11900,29
생활/주방/건강,ALL,13,[스카트]스카트 THE 버블 수세미 브라운 50매X3롤,11900,11900,55
생활/주방/건강,ALL,14,[모나리자]천연펄프 소프트리 퓨어 25m 30롤 3개 (총90롤),23900,23900,25
생활/주방/건강,ALL,15,[아토세이프]15% 할인 습기제거제 520ml 24개입 옷장 선반 제습제,15900,15900,27
생활/주방/건강,ALL,16,[헬로]헬로 순수 3겹 천연펄프 화장지 30m 30롤 3팩 특가행사,24500,24500,66
생활/주방/건강,ALL,17,[스카트]THE보송올인원 습기제거제 1Px30개(한박스)/ 제습제,22100,22100,58
생활/주방/건강,ALL,18,[에프킬라]에프킬라 무향 500mlx3개 모기약,9900,9900,45
생활/주방/건강,ALL,19,[휴비딕]HET-1000 귀체온계  체온측정 체온계g,29260,29260,20
생활/주방/건강,ALL,20,[베베숲]시그니처 그린 70매 캡 20팩,31000,31000,27
생활/주방/건강,ALL,21,[키즈마루]국산 3중 비말차단 마스크  300매 KF-AD MB필터 마스크,18270,18270,0
생활/주방/건강,ALL,22,[릴리유]릴리유 퓨어퍼플 물티슈 캡72매X10팩(1BOX),16900,16900,37
생활/주방/건강,ALL,23,[애경트리오]주방세제 트리오 홍초/베이킹 1.2Lx5 (홍2베3))+수세미,10000,10000,50
생활/주방/건강,ALL,24,[에코후레쉬]세탁조클리너 100g x 9개 + 에어컨탈취제 100ml 1개,10000,10000,66
생활/주방/건강,ALL,25,강력 접착 다용도 양면 테이프 2m 1+1+1,6900,6900,54
생활/주방/건강,ALL,26,올청 변기세정제 변기클리너 45g 60개입,10000,10000,66
생활/주방/건강,ALL,27,[덴티스테][덴티스테] 플러스화이트 튜브형 치약 200g 4개 브리즈민트 20gx5개,33690,33690,15
생활/주방/건강,ALL,28,[베이비베이비]베이비베이비 아기물티슈 트윙클120매 20팩 캡형,14900,14900,66
생활/주방/건강,ALL,29,[다우니]다우니 엑스퍼트 실내 건조 1L 6개 +사은품,31840,31840,20
생활/주방/건강,ALL,30,[베베앙]베베앙 아기물티슈  시그니처 대용량 100매 캡형 10팩,12700,12700,56
생활/주방/건강,ALL,31,[키친아트]키친아트외 창고대개방 5900/7900/9900/12900균일가전,5900,5900,40
생활/주방/건강,ALL,32,[그리니]그리니 프리미엄 아기물티슈 블루 100매 X 20팩 캡형,14500,14500,50
생활/주방/건강,ALL,33,일월 KF94 황사 방역 미세먼지 마스크 100매 블랙,37900,37900,0
생활/주방/건강,ALL,34,[아로퓸]아로퓸 캡슐세제 Limited Edition 패키지구성,17400,17400,7
생활/주방/건강,ALL,35,[스카트]스카트 THE 버블 수세미 베이지 50매X3롤,11900,11900,55
생활/주방/건강,ALL,36,[유한양행]해피홈 에어로솔  수성 무향 500ml 3개입 2팩,14900,14900,28
생활/주방/건강,ALL,37,[아이러브베베]아이러브베베물티슈핑크100매캡형X20팩,13900,13900,50
생활/주방/건강,ALL,38,[크리넥스]크리넥스 3겹 울트라클린 27MX30롤 X2팩화장지/휴지,32900,32900,0
생활/주방/건강,ALL,39,[살림백서]살림백서 뽑아쓰는 키친타올 키친타월 100매 9개입,12900,12900,66
생활/주방/건강,ALL,40,[아르떼(Arte)]아르떼 새부리형 마스크 KF94 100매 화이트 개별포장,28900,28900,0
생활/주방/건강,ALL,41,[페리오]펌핑치약 46cm 치약 285g X3개(스피아+허브+시트러스),10000,10000,50
생활/주방/건강,ALL,42,[유한킴벌리]크리넥스3겹 데코소프트33MX24롤X2팩,33900,33900,0
생활/주방/건강,ALL,43,케릭터 원목 대나무 냄비받침대/1P/냄비받침 받침대,680,680,0
생활/주방/건강,ALL,44,[오랄비]오랄비 스테이지스 유아칫솔 3단계 안나/엘사 12입,18680,18680,24
생활/주방/건강,ALL,45,왕타칫솔 SK단독 한정구성 칫솔 총 32개 (바스켓 1통,35470,35470,10
생활/주방/건강,ALL,46,[리큐]액체세탁세제 리큐 일반 2.1Lx6개/쿠폰가16900원,19900,19900,50
생활/주방/건강,ALL,47,[피죤]액체세탁세제  액츠 2Lx4개 일반+파워젤1L증정/9900원,14900,14900,60
생활/주방/건강,ALL,48,데이데이 생리대 롱팬티라이너 16p x5팩,2900,2900,66
생활/주방/건강,ALL,49,[페브리즈]페브리즈 화장실용 비치형 은은한 라벤더향 6mlX4개,16030,16030,30
생활/주방/건강,ALL,50,[브라운물티슈]브라운 프리미엄 물티슈 캡형 72매 8팩 + 20매 6팩,15900,15900,69
생활/주방/건강,ALL,51,[밧드야](현대백화점)[VATYA] 밧드야 풀스텐 키친랙 (물받이 포함),24120,24120,10
생활/주방/건강,ALL,52,[유한킴벌리]크리넥스 비말차단 라이트핏 쿨마스크 대형 50p(1BOX),26900,26900,32
생활/주방/건강,ALL,53,[좋은느낌]입는 오버나이트 L 8매X4팩/생리대/팬티형 /사은품증정,26500,26500,0
생활/주방/건강,ALL,54,[테리파머]호텔수건 무형광 180g 다이아보더 수건 10장 타올 할인,22900,22900,55
생활/주방/건강,ALL,55,[모나리자]보타닉 블라썸 (27m30롤)X3개 화장지 휴지,27900,27900,12
생활/주방/건강,ALL,56,1+1 K2 Safety X밴더 쿨토시 손등형 팔토시 NEW 2021,11670,11670,1
생활/주방/건강,ALL,57,스테펠른 테이블웨어 14P 2인 도자기 홈세트 그릇세트,15750,15750,0
생활/주방/건강,ALL,58,[한예지]한예지 볼륨앤소프트 천연펄프 3겹  화장지 30롤 3팩,24300,24300,66
생활/주방/건강,ALL,59,[리스테린]리스테린 쿨민트750ml4개 +100ml(그린티),21900,21900,17
생활/주방/건강,ALL,60,[테크액체세제]테크 파워 액체세제(겸용) 대용량 8L,10900,10900,31
생활/주방/건강,ALL,61,[깨끗한나라]순수브라운 3겹 화장지 27m 30롤  x 2팩(특가),22900,22900,66
생활/주방/건강,ALL,62,괴물용량 10M 가스렌지 후드필터 외 주방용품 70종,5900,5900,50
생활/주방/건강,ALL,63,[나무야나무야]나무야 도톰한 3겹데코 30m 30롤 3팩/화장지/휴지,29800,29800,16
생활/주방/건강,ALL,64,매직캔 히포 쓰레기통 27L + 21L + 매직롤 10롤,78730,78730,12
생활/주방/건강,ALL,65,마스크 꼼짝마스크 50매 KF94 황사 미세먼지 필터 대 a,69800,69800,0
생활/주방/건강,ALL,66,[송월타월]애니멀즈 고리수건 5장 +사은품/동물자수/어린이집,8900,8900,53
생활/주방/건강,ALL,67,[드릴펑]배수구 세정제 드릴펑 1L 3개+2L 증정/최종8150원,10900,10900,60
생활/주방/건강,ALL,68,[박스포유]100%직접생산/ 박스포유 택배박스,29840,29840,7
생활/주방/건강,ALL,69,바른세탁소 액체세제 라임향 2.5L x 4개 세탁세제,9900,9900,0
생활/주방/건강,ALL,70,[아토세이프]배수구뻥 배수구세정제 2L 6개/클리너/배수구청소,11900,11900,40
생활/주방/건강,ALL,71,3SK BOX 택배박스 업계를 리드하는 기업,32600,32600,7
생활/주방/건강,ALL,72,[크리넥스]3겹 순수소프트 화장지 27M 30롤X2팩/휴지 /new,31500,31500,25
생활/주방/건강,ALL,73,[크린웰]아르떼 새부리형 마스크 KF94 100매 블랙 개별포장,28900,28900,0
생활/주방/건강,ALL,74,[HP]HP A4 복사용지(A4용지) 80g 2500매 2BOX (5000매),32900,32900,13
생활/주방/건강,ALL,75,국내산 톡톡버디KF94 황사방역마스크 FDA등록 200매,25900,25900,56
생활/주방/건강,ALL,76,[잘풀리는집]잘풀리는집 순수프리미엄 30M 30롤 2팩,26900,26900,15
생활/주방/건강,ALL,77,[크리넥스]크리넥스 실크소프트 250매X3입X3팩 /곽티슈,17900,17900,33
생활/주방/건강,ALL,78,플레이어바웃 명화그리기 DIY 세트 해바라기 풍경화,7820,7820,1
생활/주방/건강,ALL,79,[모나리자]미용티슈 (280매3입)X4개 화장지 휴지,18900,18900,29
생활/주방/건강,ALL,80,[좋은순면]유기농 울트라 날개 중형 18PX6팩/생리대 /증정,21900,21900,0
생활/주방/건강,ALL,81,[가쯔]멀티 회전고리 논슬립 옷걸이 40개 옷장정리 수납,9900,9900,54
생활/주방/건강,ALL,82,[미래생활]미래생활 순수PURE천연펄프 25m 30롤 x 3팩,26900,26900,15
생활/주방/건강,ALL,83,[아토세이프]15% 할인 고농축 라벤더 세제 2.5L X 4개 총 10000ml,7900,7900,27
생활/주방/건강,ALL,84,[정직한패드]20g X 400매 정직한 애견패드 강아지패드 배변패드,26370,26370,1
생활/주방/건강,ALL,85,[다우니]다우니 대용량 섬유유연제 아로마플로럴 8.5L 2개,35900,35900,63
생활/주방/건강,ALL,86,새부리형 KF94 대형 마스크 벌크 100매 미세먼지 여름,22140,22140,6
생활/주방/건강,ALL,87,[베베숲]버그프리 (50ml) 2+1,22630,22630,18
생활/주방/건강,ALL,88,[코디]허브가든 3겹 화장지 27m 30롤 3팩 휴지,27700,27700,69
생활/주방/건강,ALL,89,[샤프란]샤프란 섬유유연제 소프트코튼 용기 3.1Lx4개,10500,10500,50
생활/주방/건강,ALL,90,[베베숲]베베숲 프리미어 물티슈 엠보싱 캡 70매 20팩,29600,29600,1
생활/주방/건강,ALL,91,[강블리]블링 휴 3겹 무형광 롤화장지 30M 30롤 2팩,15900,15900,0
생활/주방/건강,ALL,92,[도루코]도루코 프로컷 S101 커터기 X 2개,3920,3920,2
생활/주방/건강,ALL,93,[2080]2080 히말라야 마운틴솔트 치약 핑크120gx16개+짜개,16500,16500,50
생활/주방/건강,ALL,94,[유한킴벌리]스카트 THE보송 올인원 습기제거제 20입(1BOX),17900,17900,33
생활/주방/건강,ALL,95,[베이비베이비]아기물티슈 트윙클 120매 캡형X20팩 대용량 쿠폰할인,16900,16900,66
생활/주방/건강,ALL,96,PINK_당근_빅데코스티커,990,990,0
생활/주방/건강,ALL,97,[겔업]겔업 고농축 액체세제 2.5L x 4개 세탁세제 총10000ml,7900,7900,66
생활/주방/건강,ALL,98,[베베숲]아기물티슈 프리미어 캡70매 20팩,32900,32900,19
생활/주방/건강,ALL,99,[스마트에코]아기물티슈 모데라토 캡형 80매X20팩 엠보물티슈,14900,14900,66
생활/주방/건강,ALL,100,[모나리자]미용티슈 (250매3입)X4개 화장지 휴지,17900,17900,28
식품,ALL,1,[바다원]건오징어 5미,13400,13400,50
식품,ALL,2,[바이오가이아](아이허브) 2개X 바이오가이아 아기 유산균 프로텍티스 베이비드롭 비타민 D 함유 10ml 빠른직구,60800,60800,13
식품,ALL,3,[CJ고메]바삭쫄깃한 탕수육 450g 3봉,23720,23720,14
식품,ALL,4,[애슐리]애슐리 볶음밥 5종(10인분) 1+1+1+1+1,21900,21900,56
식품,ALL,5,[빙그레]붕어싸만코 떡6개+팥6개+빵또아(오리지널)6개,18900,18900,50
식품,ALL,6,[쪽빛누리]비정제원당 설탕대신 원당 10kg 효소 과일청 매실,13900,13900,55
식품,ALL,7,두메산골 신선한 냉장 생닭가슴살 1kg+1kg,10800,10800,0
식품,ALL,8,광천김 고급진 밥도둑 생감태  30매,14620,14620,1
식품,ALL,9,[아침농산]국산 농부의아침 쌀10kg  2020년산,29550,29550,1
식품,ALL,10,[햇반]CJ 햇반 210g 36개 1박스,34900,34900,0
식품,ALL,11,[포스트](해외)오레오오즈500g X 2팩+사은품/허니오즈/씨리얼,17000,17000,0
식품,ALL,12,(행사상품)동진협동_우리토종신동진쌀_10KG 포 ,30600,30600,0
식품,ALL,13,[동원에프앤비]동원 인포켓 치즈 오리지널 (스트링치즈) x40개 + 증정,22500,22500,29
식품,ALL,14,[농협](행사상품)믿고먹는_안심농협쌀_20KG 포 ,57730,57730,1
식품,ALL,15,[미스타셰프]미스타셰프 버섯뚝배기불고기 400g 4팩/반찬/증정,10900,10900,31
식품,ALL,16,[참도깨비]평양냉면 10인분 물냉면/냉면2kg+육수10봉,8900,8900,61
식품,ALL,17,[닥터유]에너지바 40g x 30개 +증정,28900,28900,0
식품,ALL,18,2021 제주 햇 초당 옥수수 20개,29900,29900,0
식품,ALL,19,냉동 오징어 1박스 반찬 오징어 튀김 숙회 무침 3kg,19900,19900,50
식품,ALL,20,[스팸]스팸 클래식 200g 10개,21510,21510,10
식품,ALL,21,비비고 왕교자1.05kg 3개,26010,26010,10
식품,ALL,22,[아워홈]지리산수 핑크 500ml 20병 /생수전문배송,3970,3970,34
식품,ALL,23,[동원참치]라이트 스탠다드 참치 100g 15캔 원터치,17900,17900,10
식품,ALL,24,돈까스목장 리얼 돈까스 10팩+1팩 / 소스10팩+1팩 증정,19900,19900,55
식품,ALL,25,[스팸]스팸 클래식 340g 10개,29610,29610,10
식품,ALL,26,반야월할매 당면만두 420gx3봉,9900,9900,50
식품,ALL,27,[오아로]웰빙채소 파프리카 4.8kg(32-40과),23900,23900,7
식품,ALL,28,[제주삼다수]제주삼다수 500ml 40병 /생수전문배송,17000,17000,35
식품,ALL,29,[맥심]모카골드 커피믹스 180T+180T : 쿠폰가 35500원~,39500,39500,30
식품,ALL,30,미미의밥상 감자탕 4.7kg+라면사리 국내산등뼈 100%,18900,18900,52
식품,ALL,31,[참도깨비]부산 당면만두 20개입x2봉 /2세트시 어묵탕 증정,8650,8650,58
식품,ALL,32,[칠성사이다]칠성 사이다 210ml x 30캔,11500,11500,27
식품,ALL,33,고메 함박스테이크 152gx10봉 (치즈/함박) T,18610,18610,6
식품,ALL,34,[파스퇴르우유]파스퇴르 무항생제 인증 바른목장(190ml54입)/멸균우유,31240,31240,12
식품,ALL,35,[제주삼다수]제주삼다수 2L 6병 /생수전문배송,5500,5500,38
식품,ALL,36,강경 서해젓갈 무색명란젓 파지 선동 1kg 저염 무색소,11500,11500,30
식품,ALL,37,[참도깨비]누들 마법 떡볶이 9인분/누들떡3+스프3/2세트시어묵3봉,8700,8700,56
식품,ALL,38,[정직한밥상]족발 흑마늘 무뼈족발 300g+300g 비싼배달 이제그만,12780,12780,0
식품,ALL,39,쫄깃하고 담백한 소문난 뽕잎 편육 300g x 4,20980,20980,4
식품,ALL,40,[풀무원]풀무원  사계절 아삭 포기김치 10kg,39690,39690,2
식품,ALL,41,달콤한 성주 참외 7kg내외 (크기랜덤),9900,9900,33
식품,ALL,42,[마니커에프앤지]찹쌀 누룽지백숙 910g+910g,16900,16900,33
식품,ALL,43,널담은뚱카롱 오직 널 위한 널담마카롱8구 감동세트,11900,11900,50
식품,ALL,44,[카누]카누 미니 마일드 120Tx2개 총240T: 쿠폰가 30920원~,34900,34900,30
식품,ALL,45,[Gfresh]청주맛집 마을회관  정통수제 양념돼지갈비 1kg+1kg,38690,38690,12
식품,ALL,46,[헬스원]롯데헬스원 초유 프로틴 365 280gx2통,42000,42000,0
식품,ALL,47,[웅진]빅토리아  플레인 500ml x 40개입,17800,17800,20
식품,ALL,48,[아카페라]빙그레 아카페라 바닐라라떼 240mlx20펫 /커피음료,14900,14900,50
식품,ALL,49,[하늘보리]하늘보리 1.5L x 12입,12900,12900,21
식품,ALL,50,[CW청우]왕찹쌀 모나카 27개입 810g/과자/간식/팥/찰떡,11500,11500,58
식품,ALL,51,2개사면 +2개 더/이지퀵다이어트식품/뱃살감량/S라인,38900,38900,50
식품,ALL,52,왕찹쌀떡(60gx30알내외)1.8kg 떡 선물 합격기원,8900,8900,50
식품,ALL,53,[진라면]진라면 매운맛 40봉,30000,30000,0
식품,ALL,54,귤사랑 감귤 하우스감귤 2kg꼬마소과/2개구매시+500g,14500,14500,33
식품,ALL,55,[Gfresh]프레시지 한입 채끝 너비아니 1.2kg(400gx3팩),9900,9900,40
식품,ALL,56,[비비고]비비고 왕교자1.05kg 4개,33210,33210,10
식품,ALL,57,[다담]된장찌개양념 530g x3,16500,16500,20
식품,ALL,58,[제주삼다수]제주삼다수 2L 12병 /생수전문배송,11900,11900,33
식품,ALL,59,[맥심]모카골드 커피믹스 180T+180T 국민커피/최대쿠폰35500,39500,39500,30
식품,ALL,60,[롯데칠성]펩시콜라 제로 210ml x 30캔,12500,12500,26
식품,ALL,61,[락토핏]락토핏 5X 생유산균 골드 50포 3통(150일분),42900,42900,0
식품,ALL,62,[애슐리]애슐리 감바스+빠네+파히타 6인분 홈파티 세트,34500,34500,40
식품,ALL,63,[Gfresh]산과들에 간식 안주 윤후의고구마말랭이50g x20봉,18580,18580,1
식품,ALL,64,[Gfresh]산과들에 하루 한줌 견과류 원데이프리미엄 100낱봉,38360,38360,1
식품,ALL,65,제주 초당 옥수수 15cm이상(특)10개,18900,18900,16
식품,ALL,66,[네스카페]수프리모 오리지널 300T,24900,24900,13
식품,ALL,67,100% 당도선별 수박_8KG이상 통 ,16790,16790,1
식품,ALL,68,[바다원]진미채 1kg 국내가공 오징어채,16000,16000,45
식품,ALL,69,[스팸]CJ제일제당 스팸 클래식 340gx6,18900,18900,9
식품,ALL,70,김선영 조리기능장의 뼈없는갈비탕 600gX10팩,60900,60900,0
식품,ALL,71,명동칼국수 김치 마늘겉절이 2kg+생칼국수 7인분세트,13500,13500,30
식품,ALL,72,[퍼펙트바이오틱스]W프로바이오틱스 여성 질유래유산균 신바이오틱스 5box,19900,19900,9
식품,ALL,73,[백산수]백산수 2L 12병 /생수전문배송,9910,9910,35
식품,ALL,74,[참도깨비]어묵장인 박경도의 어묵탕 220g x5,14440,14440,45
식품,ALL,75,[맥심]화이트골드 커피믹스  180T+180T : 쿠폰가 33500원~,37500,37500,30
식품,ALL,76,[뉴케어]뉴케어 구수한맛 200ml x 30팩 /친숙한맛 균형영양식,41900,41900,0
식품,ALL,77,[보성농협]보성다향미20kg/쌀20kg 2020햅쌀 백미 상등급 당일도정,60900,60900,1
식품,ALL,78,[스파클]스파클생수 2L 30병,14900,14900,0
식품,ALL,79,(깨비농원)고당도 하우스귤 2.5kg 소과,19900,19900,0
식품,ALL,80,[고려은단]고려은단 비타민C1000  600정 (쇼핑백포함),43030,43030,1
식품,ALL,81,N 동서식품_맥심모카골드믹스_230T 2760G ,22680,22680,0
식품,ALL,82,[Gfresh]노르웨이 고등어 140-160g x 10팩,17900,17900,50
식품,ALL,83,널담은뚱카롱 오직 널 위한널담은마카롱 사랑 8구세트,11900,11900,50
식품,ALL,84,(행사상품)H 양념소불고기 2 _1.5kg,18130,18130,1
식품,ALL,85,[장순필]가마솥 육개장(육개탕) 5봉/1봉 600g,14900,14900,40
식품,ALL,86,[웅진]탄산수 플레인 + 레몬 500ml x 40개입 (20페트+20페트),17900,17900,20
식품,ALL,87,스테비아 토마토 토망고 대추방울토마토 500g 2팩,16500,16500,33
식품,ALL,88,[삼육검은콩두유]삼육 검은콩호두아몬드 140ml 48팩,20700,20700,24
식품,ALL,89,[맥심]맥심 모카골드 커피믹스 400T : 쿠폰가 39500원~,43500,43500,30
식품,ALL,90,새우볶음밥  250gx10봉,11900,11900,52
식품,ALL,91,[노르딕내추럴]2개 얼티메이트 오메가3 피쉬 젤라틴 1280 mg EPA 650 / DHA 450 레몬 180 소프트젤 Nordic 빠른직구,79900,79900,18
식품,ALL,92,[고려은단]고려은단 비타민C 1000 600정(20개월분),39900,39900,26
식품,ALL,93,[아워홈]지리산수 핑크 500ml 80병 /생수전문배송,15840,15840,35
식품,ALL,94,[스팸]스팸25% 라이트 340G 10개,29610,29610,10
식품,ALL,95,[리챔]리챔 200g x 10캔 + 리챔 120g x 1캔,19000,19000,10
식품,ALL,96,옥천 메밀 냉면10인분+비빔장 500g+겨자소스 5,7900,7900,50
식품,ALL,97,[동원참치]DHA 참치 150g 원터치 10개,15900,15900,11
식품,ALL,98,[20년산]The Plus 좋은쌀_20KG 포 ,59900,59900,0
식품,ALL,99,[비비고]비비고 사골곰탕 500g 18개,19710,19710,10
식품,ALL,100,영의정 못난이인절미 (대) (30gX60개),15900,15900,50
유아동/출산,ALL,1,[네파키즈](광주신세계)네파키즈)시원한 냉감소재의 공용 트레이닝 세트 KH35951(최초가55 000원),39000,39000,0
유아동/출산,ALL,2,쁘띠뮤/유아동1등상하복 전상품썸머특가,7900,7900,69
유아동/출산,ALL,3,[블랙야크키즈](신세계하남점)[블랙야크키즈]  역시즌 한겨울용  헤비급 야상 / 여아 롱다운자켓 3종택1,77130,77130,22
유아동/출산,ALL,4,[센스(물티슈)]센스물티슈 악어 캡형 100매 10팩+10팩,13500,13500,66
유아동/출산,ALL,5,[블랑슈]블랑슈 저자극 시그니처 아기물티슈 캡형 100매 10팩,10900,10900,66
유아동/출산,ALL,6,[탑텐키즈](신세계아라리오점)정상가 19 900원 ) 모달코튼 온에어 세트,6320,6320,20
유아동/출산,ALL,7,[아이더](신세계센텀점)[21SS]JUM21M01 아이더 키즈 (로데스 )  남여 공용 반팔 반바지 세트 (3가지 컬러),28050,28050,20
